"transaction_date","contractor","transaction_id","title","amount","account_name"
"2024-02-21","Taco Bell","ecf81635-03d3-4754-9a75-124e0c11a618","Management lead drug just maintain give.","-68.58","My account"
"2024-02-21","Aldi","60459304-7d69-48df-a5e8-02a2a463f13e","Provide write suddenly rise.","-272.74","Our account"
"2024-02-22","Walgreens","96438d33-ee8d-4ce3-a77e-f30df65d6718","Card sure pass owner kid account evidence.","-179.88","Our account"
"2024-02-22","CVS Pharmacy","5d0e3de6-5516-47a5-a70d-c8157dd8dd68","Compare billion particularly when perform.","-247.86","Our account"
"2024-02-22","Udemy","db5c387b-715a-44e6-b1c5-1d5514f946f9","Center other actually huge hit no turn sit.","-884.43","Our account"
"2024-02-22","Safeway","724c34ba-fa56-417e-a497-8fe88aeecfc9","Career common finally.","-314.59","Our account"
"2024-02-22","Walmart","c74bbe09-6c2e-4130-9e5a-b9f7a1070c22","Open until offer safe game as.","-305.40","My account"
"2024-02-23","LinkedIn Learning","0e6abcb1-732e-489b-91b5-bd48bdac21f2","Watch break also official create.","-455.75","Our account"
"2024-02-23","GameStop","d4c74120-bb3d-4238-a005-41aed6146c83","Hundred late author management education.","-893.38","Our account"
"2024-02-23","Coursera","0a7f1e27-2f87-48a2-af19-0672df22e7ab","Parent environment now business.","-649.71","Our account"
"2024-02-23","Hulu","36b7f4ee-3a56-4515-b97b-a634b84e8336","Still about close low change.","-47.31","Our account"
"2024-02-24","Coursera","cbc89d67-8e0e-462f-a443-98d41ce05b8f","Physical memory today meeting charge citizen.","-852.22","My account"
"2024-02-24","Home Depot","96fe35ee-4f76-4718-a1f3-03f938ba73c9","Message may son thing.","-935.15","My account"
"2024-02-24","My Company","c802f6c3-9740-4a6d-beaa-0de6cfd6f8cc","During force her they fire.","32654.94","Our account"
"2024-02-24","Publix","36346fa8-a126-4a78-875c-45798603967f","Official direction help third PM.","-79.53","My account"
"2024-02-24","Kaiser Permanente","90338106-73e4-43e8-b7f1-369ad718bef0","Important lose account skin stay development.","-186.09","My account"
"2024-02-24","Kroger","b636534f-5f0e-4ce2-be5c-3ccbc0dadb98","Attack just pressure that happy politics.","-553.25","Our account"
"2024-02-24","Bed Bath & Beyond","ae26466a-ee65-40fe-8443-f0624dc59ab2","Level growth form design nor white term.","-139.02","My account"
"2024-02-25","HBO Max","af4a624a-8e70-4593-a6c2-ba8e8ba63c54","Notice international again let tough claim party.","-45.64","My account"
"2024-02-25","Walmart","a281f11f-cba2-4ce9-847e-e4fad8cfb1f7","Available finally more five style radio.","-260.36","My account"
"2024-02-25","Rite Aid","d503a539-5195-4e10-b557-42ea7cb38f5d","Score sing hotel answer social.","-31.25","Our account"
"2024-02-25","Bank of Rome","9565ed70-f237-4587-a3b9-f0e6ee1ac0ab","Perform senior music sister identify write.","-1112.12","Our account"
"2024-02-25","Bed Bath & Beyond","689209c8-082c-4e7a-81ec-3350bd331360","Himself bring plant get.","-116.34","My account"
"2024-02-25","Walgreens Boots Alliance","a4f3b232-6931-4278-9b38-7110d925df67","Increase appear sister manager possible.","-302.92","Our account"
"2024-02-26","Bank of Rome","a0d1ab41-0d83-49bf-8f61-50025c0e4d46","Town she decide serious nation pull.","-954.81","My account"
"2024-02-26","Publix","fcfafcb2-536e-4487-b6f2-2e454a9fe1a1","Can reveal statement treatment they.","-21.34","Our account"
"2024-02-26","Walmart","e6d0fb83-284c-4dbe-9fdf-b366658a765c","Up table unit down. Question race likely at to.","-423.24","Our account"
"2024-02-27","Lowe's","aef30f01-a52e-446c-a1d1-0708026aa796","Technology image himself.","-849.26","My account"
"2024-02-27","Hulu","d7ecff3a-6417-432d-b42d-2771ec802bfd","Until decide decide red attention lead.","-42.44","Our account"
"2024-02-27","Kroger","81e3c54f-9d5f-4e83-ae9a-a02c514cf0a7","Four value citizen international action.","-377.20","Our account"
"2024-02-27","Hulu","4462bb6a-7141-468f-b64a-42350251e5ce","Easy magazine inside material country.","-57.88","My account"
"2024-02-27","Costco","eb050864-d0e2-40de-b110-99ea7446f4ed","Pay area drive idea.","-111.54","My account"
"2024-02-28","Aldi","23db3347-fad9-405a-bd91-6a8bc99703d6","In age vote again listen necessary.","-268.41","Our account"
"2024-02-29","Bank of Rome","23fd978a-4432-434e-bbfc-0782af24c7b0","Career soldier blood before I.","-1245.98","My account"
"2024-02-29","Home Depot","4dea8c46-99a3-4fc3-a834-f360c5b0c03d","Within official ask resource west.","-741.05","My account"
"2024-02-29","Subway","7a462359-f33c-41a0-8ace-7a690eea3159","Staff interesting hold former because pass set.","-54.76","My account"
"2024-02-29","Home Depot","054d0ead-0d74-43a6-88c9-d712612c9a35","Performance parent same send same surface how.","-322.15","Our account"
"2024-02-29","Walmart","71ae0958-36e6-4e99-b85e-393b63337dc6","Operation father develop and film project.","-325.92","Our account"
"2024-03-01","Hulu","314e325d-bf47-4152-b348-bbc023814e66","Knowledge majority cold meet.","-52.23","My account"
"2024-03-01","GameStop","c8552997-6f08-4bd8-8813-4d5888772baa","Home explain also offer suddenly second.","-395.09","My account"
"2024-03-02","Wayfair","4c50d543-ba33-4e10-90c5-93c232620c69","Should concern if memory lawyer speak increase.","-381.04","My account"
"2024-03-02","Target","c9a40970-91c8-41bb-9bb9-9da1f0090971","Begin enjoy rise.","-36.31","Our account"
"2024-03-02","Kroger","e0714e38-f114-44d6-bf28-38cfc54c18b2","Young beyond suffer free side beyond any.","-373.37","Our account"
"2024-03-03","Target","20eb9f24-5192-455b-8bad-ca3aa27b3e09","Suddenly budget sure.","-393.46","My account"
"2024-03-03","Publix","6371eb82-f6e3-4fd4-9db5-ff2c02bf4686","Attack physical stay believe hour ask everything.","-405.64","Our account"
"2024-03-03","Lowe's","fdccd930-d6cf-4c08-b659-d4e7e1420421","Data development officer training.","-498.74","My account"
"2024-03-03","Kroger","034c3846-31db-4a19-b1aa-eeeffda431f0","Audience be father woman.","-167.97","My account"
"2024-03-04","AMC Theatres","553ef4c8-7c9c-476b-9678-729ea602b6a1","The whose public ten between help.","-307.78","My account"
"2024-03-04","Netflix","f24c297b-35ec-475a-86eb-50a91ff1eb45","Meeting edge suffer note quickly else.","-53.00","Our account"
"2024-03-04","Home Depot","d0782737-2ae9-4394-8e55-0c5a2f8284d6","Lead management ground.","-623.27","My account"
"2024-03-04","Whole Foods","2c049e12-ed4f-4d2e-9e04-5376e98ddf7a","Congress throw white.","-174.84","My account"
"2024-03-05","Subway","46937445-aff7-4608-aa66-240ed4b41f17","Pull opportunity somebody gun.","-48.01","My account"
"2024-03-05","Kroger","bac2746f-89a8-4f80-92ba-217a0a943519","Cold team money lawyer. Center force behavior.","-550.67","Our account"
"2024-03-05","Aldi","c8de8edf-5519-4d10-bb5c-47ca1082dace","Political sing much resource black car wonder.","-581.52","Our account"
"2024-03-05","Verizon","50391ef5-b9f2-4bc5-8a8f-d36a226c54c3","That because take about war.","-509.34","My account"
"2024-03-05","Lowe's","ffb2a20b-bac7-47fe-b50a-9fb6c19700ae","Call weight reality everybody.","-189.97","My account"
"2024-03-05","AMC Theatres","58b6fc04-377c-40fd-8837-eb9719fe30e4","Policy else however full kind difficult course.","-650.05","Our account"
"2024-03-05","Publix","6541f8c6-8eae-4cad-911e-4f9533e7997c","Join give citizen customer article wish camera.","-99.58","Our account"
"2024-03-05","PlayStation Store","fb19f5eb-7652-4124-bc96-2207073b531c","Throughout eat religious return expect enough.","-400.15","My account"
"2024-03-06","IKEA","74d03577-8814-4236-aa9c-5c794f6eac06","Pick analysis dinner instead which quality skin.","-235.98","My account"
"2024-03-06","Kroger","e01fa0a9-f38b-45f5-9d03-a0d20f2ad8bc","Animal require ten against future lead.","-44.38","Our account"
"2024-03-06","Hulu","42a0f02d-7c6b-4391-a7e7-962bdc3620fe","Billion hundred program among serve.","-60.73","Our account"
"2024-03-06","Trader Joe's","eeed4de5-5ff6-488e-bfc5-e1d40ea29833","Prevent leg civil measure least might research.","-280.27","Our account"
"2024-03-07","Costco","273ebca7-af42-4370-92b6-33bf43ea3489","Speak month bed simple attack anything.","-455.25","Our account"
"2024-03-07","Apple Music","e488af52-df04-48b9-85b2-ca05179924df","Kitchen education remain thus.","-58.30","My account"
"2024-03-07","Walmart","ae3c98ae-9bcf-47c0-b234-cbc1ed5d7cb3","Military off carry person goal audience.","-30.87","Our account"
"2024-03-09","Walmart","bc450d13-2e0a-41e9-a443-61c975e023f0","Employee among inside second.","-247.63","Our account"
"2024-03-09","Verizon","0ff7306b-02ab-4c63-9044-f6897305126a","Clear life just major might.","-507.00","My account"
"2024-03-09","PlayStation Store","daed7cd8-1751-451e-af54-414ab4f046d6","Evening receive radio its rest. See watch player.","-1141.14","My account"
"2024-03-09","Bank of Rome","25b93ed2-a37c-4bc5-a300-6ea0e8f59704","Discover their arm bring early.","-1210.12","Our account"
"2024-03-09","Kroger","666daa29-df49-4c8b-8830-de1f2a9eec5f","Look customer walk finish.","-370.04","Our account"
"2024-03-10","CVS Pharmacy","803deeba-1b13-41e7-9660-2e5aa1c69226","Condition house TV under chair significant son.","-157.18","My account"
"2024-03-10","Walgreens","06fb611b-2c5f-4851-bad5-febe8a45d57d","Support head each value network.","-13.09","My account"
"2024-03-10","Costco","84e53794-c418-442f-aec9-7795dd893bcc","Visit gun key western law.","-397.56","My account"
"2024-03-10","Bank of Rome","06aceccf-f95a-458c-bca6-43396464746e","Economy citizen young heavy.","-1262.35","My account"
"2024-03-12","AMC Theatres","2b2d5672-d7c9-4174-82fd-5e073ea9bd98","Spring different his how foot.","-13.72","Our account"
"2024-03-12","Disney+","9f5e04b1-995e-40fc-a429-fb4d3d9aca19","Man most computer eat us church.","-35.18","Our account"
"2024-03-12","Bank of Rome","dd267f86-0bdb-4427-88c2-953e64df6e6e","Base dinner lawyer.","-772.18","My account"
"2024-03-12","PlayStation Store","3c803118-8661-4afb-ad56-907b524d5b38","This bed treatment.","-727.17","My account"
"2024-03-13","Costco","ff3ca35b-ef61-4556-9407-359950bd08ad","Need door hope respond family rest peace.","-111.06","My account"
"2024-03-13","T-Mobile","39ef69ab-7069-4d6f-ab76-d8b300504f54","Town though when lawyer fall have.","-498.59","Our account"
"2024-03-13","Kroger","8eac0012-85b8-4f6c-8199-e43046500b11","Investment read industry detail.","-324.77","My account"
"2024-03-13","GameStop","bfeb4d26-e4a5-488c-816f-6b4b4b28b933","Wall front little site.","-1116.15","Our account"
"2024-03-13","Whole Foods","4f7585ae-37d2-4343-8a03-1413ad8249b3","Town score end foot research.","-57.12","My account"
"2024-03-14","Walmart","ee445514-32ec-450b-b2eb-0c1371346742","Class dog language low set enter.","-127.51","Our account"
"2024-03-14","HBO Max","5e66af9b-09d2-4bc5-9750-9312fb80480c","Whom stand subject arm goal study.","-67.41","My account"
"2024-03-15","Whole Foods","411a42a9-ddf5-4168-a325-900b484d567a","Set out type role play.","-117.88","My account"
"2024-03-15","Coursera","ec1ed684-2a65-45b4-b842-3a22fde200e6","Take budget culture girl kitchen experience.","-696.58","My account"
"2024-03-15","Costco","d7da41c0-498e-4db6-8cf7-742d43fde450","Mouth onto catch agreement ask specific first.","-215.95","Our account"
"2024-03-16","Costco","4a7eee47-9cdd-4a3b-b7bd-f92e1db6c3fb","Anything herself here leave air economic.","-404.09","My account"
"2024-03-16","Bank of Rome","ba4a2271-8c5f-4176-9e72-2b2120a46faa","Contain team turn provide just special bit.","-1110.56","Our account"
"2024-03-16","HBO Max","13a6dbbb-5c8f-45a6-814d-76ae488c6898","Out north word catch high news interesting.","-54.34","My account"
"2024-03-16","Bed Bath & Beyond","e387d7d3-ef5d-43f2-acb8-05662c91c657","Dinner however describe student film.","-797.95","Our account"
"2024-03-16","Coursera","62733e5c-b6f5-45dc-8741-294f9273f74b","Billion government trial. View be today try.","-933.46","Our account"
"2024-03-16","AMC Theatres","891f3c3c-2a15-4d19-b2d4-e163b0b7c244","Rich history war safe peace part side focus.","-282.28","Our account"
"2024-03-17","Aldi","049a4b3d-291a-42aa-84e5-f34bbf7bb727","Prevent seven possible laugh fall describe.","-434.25","Our account"
"2024-03-17","Target","bddb5443-961c-4160-959d-b0ee77b50ca4","Few little bed nation two.","-160.82","Our account"
"2024-03-17","Walmart","f31e1bb5-835c-45ef-b407-ce5eedf1cc91","Per rise pay above. Vote result research.","-253.79","Our account"
"2024-03-17","Verizon","ce18bcd1-6164-438d-9fc1-fb2dbfcec670","Good name rich up production know.","-543.13","My account"
"2024-03-17","AMC Theatres","066c0ffc-89ce-4177-9ffc-e8fdacd4c71b","Happy speak government but project.","-570.61","Our account"
"2024-03-18","IKEA","3696d7ed-4073-46ad-9e79-762268c73ebf","Show plan recent media tonight professor quite.","-462.92","Our account"
"2024-03-18","Taco Bell","3d288461-8f38-46e5-b156-3c401e3195de","Pick peace thing common apply there.","-65.09","Our account"
"2024-03-18","CVS Pharmacy","6889d7cc-e1aa-4712-9867-ef4213c6cd2a","Activity case interest factor south mean modern.","-161.36","Our account"
"2024-03-18","Target","23f5e13d-bdf8-4f72-aad6-f58c51999bba","Never point product stage. Note include half too.","-380.46","Our account"
"2024-03-19","Amazon Prime","f9547a96-7206-48db-8996-01e86a27cd68","Same arm same she customer summer new.","-37.67","My account"
"2024-03-19","Netflix","fb16c563-b224-41c3-945b-0cca574a044b","Address report where small. Try forget nor catch.","-61.00","My account"
"2024-03-20","My Company","0d70ac12-e2e3-4fcc-a6a1-5b421df20b85","Million pick sure common continue race.","26405.39","Our account"
"2024-03-20","Publix","9268da1f-f58d-464a-8d43-0f3abff8cba6","Treat best three again door.","-0.56","Our account"
"2024-03-20","Bank of Rome","2f24cc6a-cbf0-4e93-a969-b010286f19de","Why up reality. Plant certain many act start.","-1132.02","Our account"
"2024-03-20","LinkedIn Learning","982e8bd0-2160-40f2-a72a-454276f6777a","Approach again I.","-495.77","My account"
"2024-03-21","HBO Max","e4530b59-8eb8-4e7f-80bf-1e72c73b9502","Show for design face mission.","-50.72","My account"
"2024-03-21","Wayfair","26b02170-9e75-4758-b75e-d28e68407233","Avoid light training mission.","-545.74","Our account"
"2024-03-22","Bank of Rome","cf7b4cfe-4d7c-4131-8225-6c4c572e1fd2","Stay why oil hot writer available.","-1089.17","Our account"
"2024-03-22","Lowe's","3b5a3e85-11f8-4789-81fe-9ae8dc1631d0","Mr clearly fund recent eat.","-2124.26","My account"
"2024-03-23","Bank of Rome","850d7140-9aaf-4362-a26f-d0090aa335b9","Head performance thousand two world.","-1067.29","My account"
"2024-03-23","Rite Aid","0b014667-4e0c-480b-b076-e22e4752edd1","Perform necessary run century paper good view.","-85.73","Our account"
"2024-03-23","Target","09458a77-c486-485b-ade0-fd93ae916b6b","Instead table someone board treat.","-127.08","Our account"
"2024-03-23","Rite Aid","a1d83a1b-4c05-46d7-9132-bd60f3478035","Politics crime by that eat. Itself such hold.","-23.12","My account"
"2024-03-24","Lowe's","7028ba47-3360-40f9-802c-3b16f525d73f","Full need somebody game bill enough shake.","-1206.35","Our account"
"2024-03-24","Apple Music","38deab0a-9b62-439d-a8c3-0ab635d6e2f7","Point true morning heavy.","-47.23","My account"
"2024-03-24","Kroger","8aaf7bd8-a8c9-4b5d-bebd-309b73a7378d","Couple serve project here.","-174.79","My account"
"2024-03-24","Costco","0ce039eb-dd95-4fd8-899b-c6c04a16ef1c","Bag would action effect hundred impact.","-306.73","My account"
"2024-03-25","Safeway","61778f15-b770-4bec-9d06-a527f08c4035","Step maybe benefit suggest us safe factor charge.","-340.24","Our account"
"2024-03-26","Trader Joe's","e02f5a9f-e13e-4f33-83a9-81f2920ef7b2","Woman turn piece effort statement professional.","-228.83","Our account"
"2024-03-27","Walmart","44b4ceaf-ebd0-4caf-aee8-804060286b09","Strategy anyone them film send hotel.","-229.20","My account"
"2024-03-27","GameStop","293bd23f-ed8d-4a05-989e-ff1195198e8f","Will good watch support fast garden truth.","-215.69","Our account"
"2024-03-27","LinkedIn Learning","54d61796-df4c-4c81-810b-fb28ac80db50","Room goal feel floor standard.","-165.29","My account"
"2024-03-27","Spotify","c91f8d31-3898-4eba-bf6a-bf3cfefadf36","Born institution free family structure either.","-54.39","Our account"
"2024-03-28","Whole Foods","813f82b7-a4f1-4929-a1fe-71e2150d31d5","Staff a economic security pass else.","-146.04","Our account"
"2024-03-28","Taco Bell","ac551b96-10e2-42af-a0b4-903ea4766abf","Assume stage with book grow.","-51.80","My account"
"2024-03-28","Lowe's","70924657-abd9-4850-b879-897ff7c06bdb","Ever person still deep action large.","-683.68","My account"
"2024-03-28","Trader Joe's","d2b0cec6-ff38-41da-ae36-5f80aff3daad","Seat hand learn agency positive north sometimes.","-75.34","My account"
"2024-03-28","Home Depot","642ae2b5-33a4-4d22-84f5-e700fe1338c2","Garden team fact charge.","-1126.41","My account"
"2024-03-28","Safeway","7f520311-523c-43ee-ac88-f9b35b2435e9","Three season court study to sea anything.","-167.42","My account"
"2024-03-29","Bank of Rome","0c80a115-3eaf-48d4-bd5b-0782611be66a","Attention probably pull chance TV cold allow.","-1331.23","My account"
"2024-03-29","Bank of Rome","2002dd0b-0f6c-49ba-b936-636acfcd51f4","Recent general sister lawyer.","-1154.64","My account"
